Evaluation,mean,median,count,prop_0_0p5,prop_0p5_1,prop_0.5_3,prop_0.5_5,prop_0.5_30,prop_1_3,prop_1_5,prop_1_30,prop_3_30,prop_5_30,prop_gt10,prop_sum_check
NV-NCD-RW-22552_2022-05-26,0.08019013109251405,0.03999999910593033,4418,0.9891353553644183,0.0074694431869624265,0.010864644635581712,0.010864644635581712,0.010864644635581712,0.0033952014486192846,0.0033952014486192846,0.0033952014486192846,0,0,0,1.0393843368039841
NV-NCD-RW-23525_2023-06-08,0.07724815707088768,0.05999999865889549,4477,0.9993299084208175,6.700915791824883e-4,6.700915791824883e-4,6.700915791824883e-4,6.700915791824883e-4,0,0,0,0,0,0,1.0020102747375472
CA-ELFO-TW-23003_2023-06-07,0.118341750699732,0.10999999940395357,4752,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-TW-24013_2024-08-02,0.2040730298255152,0.12999999523162842,7805,0.9051889814221653,0.08942985265855222,0.09481101857783472,0.09481101857783472,0.09481101857783472,0.0053811659192825115,0.0053811659192825115,0.0053811659192825115,0,0,0,1.2951953875720696
NV-NOD-TW-24018_2024-06-07,0.7609469219529845,0.7300000190734863,5671,0.14177393757714687,0.6411567624757538,0.8582260624228532,0.8582260624228532,0.8582260624228532,0.21706929994709928,0.21706929994709928,0.21706929994709928,0,0,0,4.008816787162758
NV-WND-TW-24039_2024-05-23,1.3446887576413855,0.42026315341916,9446,0.5263603641753123,0.09167901757357612,0.28149481261909803,0.4300232902816007,0.4736396358246877,0.1898157950455219,0.3383442727080246,0.3819606182511116,0.19214482320558968,0.04361634554308702,0,2.94907897522761
CA-APFO-TW-23095_2023-08-20,0.5500869946223989,0.29858333443601925,4483,0.6192281954048628,0.1842516172206112,0.36894936426500113,0.3807718045951372,0.3807718045951372,0.1846977470443899,0.19652018737452598,0.19652018737452598,0.01182244033013607,0,0,2.5235333482043276
NV-NCD-RW-23547_2023-08-19,0.0951261528908127,0.09000000357627869,7372,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-TW-24026_2024-06-19,0.8006177898577561,0.614545464515686,3901,0.4357856959753909,0.19738528582414766,0.564214304024609,0.564214304024609,0.564214304024609,0.36682901820046143,0.36682901820046143,0.36682901820046143,0,0,0,3.4263009484747506
NV-NOD-RW-24681_2024-07-04,0.7605115295612337,0.6154444535573323,4770,0.37966457023060796,0.3656184486373166,0.620335429769392,0.620335429769392,0.620335429769392,0.25471698113207547,0.25471698113207547,0.25471698113207547,0,0,0,3.3704402515723264
CA-APFO-TW-24037_2024-08-29,0.7694210090536058,0.1393201135457744,3627,0.7744692583402261,0.062034739454094295,0.1177281499862145,0.17728149986214503,0.2255307416597739,0.05569341053212021,0.11524676040805074,0.1634960022056796,0.10780259167355942,0.04824924179762889,0,1.8475323959194925
CA-ELFO-TW-21122_2024-05-20,0.2964324325194962,0.18000000715255737,2035,0.8663390663390663,0.08304668304668304,0.13366093366093365,0.13366093366093365,0.13366093366093365,0.050614250614250615,0.050614250614250615,0.050614250614250615,0,0,0,1.502211302211302
NV-NCD-TW-22007_2022-08-24,6.156198691940444,7.065483893117597,6432,0.3160758706467662,0.029073383084577114,0.08162313432835822,0.12888681592039802,0.6839241293532339,0.05254975124378109,0.09981343283582089,0.6548507462686567,0.6023009950248757,0.5550373134328358,0.33115671641791045,3.5352922885572142
NV-NCD-RW-23528_2023-06-09,0.0179903574088913,0.01999999955296516,7882,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-23501_2023-06-10,0.03021195522002542,0.02999999932944774,7879,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-TW-22002_2022-09-03,3.837975571675525,3.659690807775124,7859,0.10395724646901641,0.07265555414174832,0.2870594223183611,0.6406667514951011,0.8960427535309836,0.2144038681766128,0.5680111973533528,0.8233871993892353,0.6089833312126225,0.25537600203588245,0.042371803028375114,4.512915129151292
NV-NOD-RW-23703_2023-08-18,0.13708915416144662,0.119999997317791,7874,0.9867919735839472,0.011176022352044705,0.013208026416052832,0.013208026416052832,0.013208026416052832,0.002032004064008128,0.002032004064008128,0.002032004064008128,0,0,0,1.0436880873761745
NV-NOD-RW-23706_2023-08-31,0.01913949919712492,0.01999999955296516,7914,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-22531_2022-05-14,0.12436919167524003,0.119999997317791,7855,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-22569_2022-06-22,0.14127145578062844,0.119999997317791,7865,0.9988556897647807,0.0011443102352193262,0.0011443102352193262,0.0011443102352193262,0.0011443102352193262,0,0,0,0,0,0,1.003432930705658
NV-NOD-RW-22519_2022-08-03,0.08597551628703086,0.07999999821186066,7842,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-TW-24025_2024-05-23,0.18055351504372924,0.10000000149011612,7624,0.9029380902413431,0.09325813221406086,0.09706190975865688,0.09706190975865688,0.09706190975865688,0.0038037775445960128,0.0038037775445960128,0.0038037775445960128,0,0,0,1.2987932843651628
NV-NOD-RW-24679_2024-06-07,0.05463214161031447,0.05000000074505806,7666,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-TW-24030_2024-06-09,0.07150117568535425,0.00999999977648258,7654,0.962764567546381,0.03488372093023256,0.03723543245361902,0.03723543245361902,0.03723543245361902,0.0023517115233864646,0.0023517115233864646,0.0023517115233864646,0,0,0,1.1164097204076298
NV-NOD-RW-24678_2024-07-07,0.28685788758235076,0.12999999523162842,7670,0.7576271186440678,0.21577574967405475,0.2423728813559322,0.2423728813559322,0.2423728813559322,0.026597131681877443,0.026597131681877443,0.026597131681877443,0,0,0,1.7803129074315516
NV-WND-TW-24016_2024-07-17,0.04864974983468507,0.02999999932944774,7606,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-TW-24015_2024-07-19,0.02937271733791118,0.02999999932944774,7668,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-24507_2024-07-16,0.01309598301453287,0.00999999977648258,7668,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-24688_2024-07-31,4.451960732141042,5.092923120351938,7640,0.18638743455497384,0.03664921465968586,0.12316753926701571,0.29803664921465967,0.8136125654450261,0.08651832460732985,0.2613874345549738,0.7769633507853403,0.6904450261780105,0.5155759162303665,0,3.788743455497382
NV-NOD-RW-24689_2024-08-14,0.5183549104866146,0.25999999046325684,7647,0.6601281548319603,0.15247809598535372,0.33987184516803975,0.33987184516803975,0.33987184516803975,0.18739374918268603,0.18739374918268603,0.18739374918268603,0,0,0,2.394403033869491
CA-APFO-TW-23096_2023-06-11,0.0860776625999598,0.07999999821186066,7906,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-23100_2023-06-25,0.05296577915445404,0.05000000074505806,7890,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-23091_2023-06-23,0.08368721438400761,0.07000000029802322,7884,0.9994926433282597,5.073566717402334e-4,5.073566717402334e-4,5.073566717402334e-4,5.073566717402334e-4,0,0,0,0,0,0,1.0015220700152205
CA-ELFO-TW-22088_2023-08-04,0.04748470127327992,0.05000000074505806,7844,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22110_2023-08-17,0.09809469096904556,0.07999999821186066,7836,0.9989790709545686,0.0010209290454313426,0.0010209290454313426,0.0010209290454313426,0.0010209290454313426,0,0,0,0,0,0,1.0030627871362938
CA-APFO-TW-22083_2022-07-20,0.13807444782616213,0.10000000149011612,7925,0.9767823343848581,0.022965299684542587,0.023217665615141957,0.023217665615141957,0.023217665615141957,2.523659305993691e-4,2.523659305993691e-4,2.523659305993691e-4,0,0,0,1.0701577287066244
CA-APFO-TW-23099_2023-08-30,0.08968249904968796,0.05483312705446527,7874,0.9747269494538989,0.012192024384048768,0.025273050546101093,0.025273050546101093,0.025273050546101093,0.013081026162052324,0.013081026162052324,0.013081026162052324,0,0,0,1.1019812039624084
CA-ELFO-TW-22088_2022-05-29,0.04542922798004506,0.03999999910593033,7828,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22113_2023-05-20,0.05595828539477601,0.03999999910593033,7863,0.9977107974055703,0.002289202594429607,0.002289202594429607,0.002289202594429607,0.002289202594429607,0,0,0,0,0,0,1.006867607783289
CA-ELFO-TW-22116_2023-06-10,0.26354055375570207,0.04763429339714043,7866,0.9310958555809814,0.013094330027968473,0.033562166285278416,0.05326722603610475,0.06890414441901856,0.02046783625730994,0.04017289600813628,0.05580981439105009,0.03534197813374015,0.015636918382913808,0,1.2673531655225017
CA-ELFO-TW-22140_2023-08-03,0.04505191162718183,0.02999999932944774,7898,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-23008_2023-08-15,0.06251866833024305,0.05999999865889549,7901,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22101_2022-06-09,0.03559690089633743,0.01999999955296516,7874,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22101_2022-09-21,0.03559690089633743,0.01999999955296516,7874,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-21102_2022-06-25,0.23981026382911672,0.04836060824966314,7853,0.9346746466318604,0.015790143894053227,0.03896600025467974,0.05475614414873297,0.06532535336813956,0.023175856360626513,0.03896600025467974,0.049535209474086336,0.026359353113459823,0.010569209219406597,0,1.2581179167197247
CA-ELFO-TW-24075_2024-05-17,0.05157714689606794,0.03999999910593033,7894,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-24079_2024-05-19,0.01324986794773974,0.00999999977648258,7588,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-22518_2022-04-30,0.4788932042793163,0.38999998569488525,515,0.6563106796116505,0.2757281553398058,0.34368932038834954,0.34368932038834954,0.34368932038834954,0.06796116504854369,0.06796116504854369,0.06796116504854369,0,0,0,2.166990291262136
NV-NOD-RW-23689_2023-07-24,0.7523895587966624,0.7350000143051147,498,0.25903614457831325,0.5381526104417671,0.7409638554216867,0.7409638554216867,0.7409638554216867,0.20281124497991967,0.20281124497991967,0.20281124497991967,0,0,0,3.628514056224899
CA-ELFO-TW-22092_2022-06-26,0.17088362120959008,0.17000000178813934,464,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-24047_2024-06-29,0.2895095369674529,0.27000001072883606,1468,0.946866485013624,0.05313351498637602,0.05313351498637602,0.05313351498637602,0.05313351498637602,0,0,0,0,0,0,1.1594005449591283
NV-NOD-RW-22534_2022-07-07,0.1217117119499254,0.10999999940395357,2109,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22102_2022-07-08,0.1023831505401504,0.07000000029802322,1733,0.9953837276399308,0.004616272360069244,0.004616272360069244,0.004616272360069244,0.004616272360069244,0,0,0,0,0,0,1.013848817080208
CA-APFO-TW-22093_2022-08-07,0.33966914015599214,0.3199999928474426,3234,0.8954854669140383,0.10451453308596166,0.10451453308596166,0.10451453308596166,0.10451453308596166,0,0,0,0,0,0,1.3135435992578848
CA-ELFO-TW-21120_2022-06-24,1.7718314111114104,1.7263158120607074,3642,0.09253157605711147,0.15842943437671608,0.7874794069192751,0.9074684239428885,0.9074684239428885,0.629049972542559,0.7490389895661724,0.7490389895661724,0.11998901702361339,0,0,5.100494233937397
CA-APFO-TW-22103_2022-08-07,0.20783013702816752,0.10999999940395357,3650,0.9,0.05808219178082192,0.1,0.1,0.1,0.04191780821917808,0.04191780821917808,0.04191780821917808,0,0,0,1.3838356164383563
CA-APFO-TW-24045_2024-08-31,0.02596705964150312,0.02999999932944774,6861,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-24051_2024-08-17,0.09160860077157074,0.07000000029802322,3674,0.9858464888405009,0.007348938486663037,0.013609145345672292,0.014153511159499184,0.014153511159499184,0.006260206859009254,0.006804572672836146,0.006804572672836146,5.443658138268917e-4,0,0,1.055525313010343
CA-ELFO-TW-23117_2024-07-14,0.04739115496840038,0.05000000074505806,2917,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-TW-24033_2024-06-20,0.20195698280082677,0.0103826528291541,3301,0.9218418661011815,0.02059981823689791,0.05967888518630718,0.07815813389881854,0.07815813389881854,0.03907906694940927,0.05755831566192063,0.05755831566192063,0.01847924871251136,0,0,1.3311117843077855
NV-WND-TW-24032_2024-06-19,0.11207219215612958,0.03999999910593033,2992,0.9421791443850267,0.057820855614973264,0.057820855614973264,0.057820855614973264,0.057820855614973264,0,0,0,0,0,0,1.17346256684492
CA-APFO-TW-24044_2024-06-30,0.04552816229659393,0.03999999910593033,5557,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22094_2022-07-09,0.13319169271290018,0.119999997317791,4189,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-24048_2024-07-12,0.09786278831675636,0.07999999821186066,6326,0.9998419222257351,1.5807777426493836e-4,1.5807777426493836e-4,1.5807777426493836e-4,1.5807777426493836e-4,0,0,0,0,0,0,1.0004742333227947
CA-APFO-TW-22110_2022-08-20,1.0262298442443003,0.833799979686737,3411,0.19876868953386104,0.3819994136616828,0.7845206684256816,0.8012313104661389,0.8012313104661389,0.4025212547639988,0.41923189680445616,0.41923189680445616,0.016710642040457344,0,0,4.2254470829668715
CA-APFO-TW-22145_2023-09-01,0.4711992146891511,0.08563676658823904,6621,0.8720737048784172,0.028696571514876906,0.07415798217791875,0.09756834315058148,0.12792629512158285,0.04546141066304184,0.06887177163570457,0.09922972360670594,0.0537683129436641,0.03035795197100136,0,1.498112067663495
CA-ELFO-TW-24033_2024-07-11,0.1610512352054233,0.0791820423656944,6031,0.9671696236113414,0.01409384844967667,0.027690266954070637,0.0328303763886586,0.0328303763886586,0.013596418504393965,0.018736527938981926,0.018736527938981926,0.005140109434587962,0,0,1.1308240756093517
CA-ELFO-TW-22099_2022-06-27,0.17062669248325563,0.13522387863095128,2585,0.9686653771760154,0.019729206963249517,0.031334622823984526,0.031334622823984526,0.031334622823984526,0.01160541586073501,0.01160541586073501,0.01160541586073501,0,0,0,1.1172147001934238
CA-ELFO-TW-23115_2024-08-19,0.04562387705035585,0.03999999910593033,7237,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-22124_2024-06-30,0.2475156511069319,0.01157874736927831,3514,0.9123505976095617,0.018497438816163916,0.05976095617529881,0.07882754695503699,0.08764940239043825,0.04126351735913489,0.06033010813887308,0.06915196357427433,0.027888446215139442,0.008821855435401251,0,1.3645418326693226
CA-ELFO-TW-24029_2024-08-28,0.04588813726542011,0.05000000074505806,4881,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-22087_2022-08-21,0.15864195002815987,0.00574508720783183,4882,0.9283080704629251,0.021302744776730848,0.06124539123310119,0.06882425235559197,0.07169192953707497,0.03994264645637034,0.04752150757886112,0.050389184760344125,0.010446538303973782,0.0028676771814829987,0,1.3025399426464566
CA-APFO-TW-22094_2022-08-08,0.2805132880552617,0.1599999964237213,3838,0.8251693590411673,0.12350182386659718,0.17483064095883272,0.17483064095883272,0.17483064095883272,0.05132881709223554,0.05132881709223554,0.05132881709223554,0,0,0,1.627149557060969
NV-WND-RW-22532_2022-05-13,1.68180039040963,1.663636326789856,511,0,0.09784735812133072,0.9960861056751468,1,1,0.898238747553816,0.9021526418786693,0.9021526418786693,0.003913894324853229,0,0,5.800391389432486
NV-WND-RW-24874_2024-08-29,0.5319205276816097,0.47999998927116394,604,0.5562913907284768,0.3890728476821192,0.44370860927152317,0.44370860927152317,0.44370860927152317,0.054635761589403975,0.054635761589403975,0.054635761589403975,0,0,0,2.4403973509933783
NV-WND-RW-22548_2022-07-23,0.13444759224992636,0.10999999940395357,2118,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-24878_2024-08-28,0.46378640734558946,0.44999998807907104,3296,0.5439927184466019,0.4390169902912621,0.45600728155339804,0.45600728155339804,0.45600728155339804,0.01699029126213592,0.01699029126213592,0.01699029126213592,0,0,0,2.402002427184466
NV-WND-RW-23634_2024-08-15,1.1274173598820536,0.3895454489952558,3237,0.577386468952734,0.14396045721346926,0.29935125115848005,0.3744207599629286,0.422613531047266,0.15539079394501082,0.2304603027494594,0.2786530738337967,0.12326227988878591,0.04819277108433735,0,2.653691689836268
NV-NCD-RW-23518_2024-08-27,0.6747575172262765,0.6154545545578003,3691,0.3099431048496342,0.5876456244920076,0.6838255215388783,0.6900568951503657,0.6900568951503657,0.09617989704687077,0.10241127065835817,0.10241127065835817,0.006231373611487402,0,0,3.2687618531563256
CA-APFO-TW-22099_2022-08-21,0.20457053750095577,0.18000000715255737,4168,0.9709692898272553,0.028071017274472167,0.029030710172744723,0.029030710172744723,0.029030710172744723,9.596928982725527e-4,9.596928982725527e-4,9.596928982725527e-4,0,0,0,1.089011516314779
NV-NCD-RW-22506_2022-04-28,1.1816105785636375,0.7450000047683716,416,0.31009615384615385,0.2668269230769231,0.5865384615384616,0.6899038461538461,0.6899038461538461,0.31971153846153844,0.4230769230769231,0.4230769230769231,0.10336538461538461,0,0,3.8124999999999996
NV-NCD-RW-22554_2022-05-15,0.1829024080484539,0.08508196815115507,789,0.9404309252217997,0.020278833967046894,0.059569074778200254,0.059569074778200254,0.059569074778200254,0.03929024081115336,0.03929024081115336,0.03929024081115336,0,0,0,1.2572877059569072
NV-NCD-RW-23536_2023-08-04,0.5838738742980871,0.3930555532375971,444,0.6756756756756757,0.20495495495495494,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.11936936936936937,0.11936936936936937,0.11936936936936937,0,0,0,2.211711711711712
NV-WND-RW-23620_2023-09-02,1.3834541997381749,1.3355555931727092,524,0.03435114503816794,0.2099236641221374,0.9656488549618321,0.9656488549618321,0.9656488549618321,0.7557251908396947,0.7557251908396947,0.7557251908396947,0,0,0,5.408396946564885
NV-NOD-RW-23681_2023-08-29,0.194709518130026,0.1899999976158142,809,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-23618_2023-09-18,1.258393782099294,1.100000023841858,579,0.07081174438687392,0.37823834196891193,0.924006908462867,0.9291882556131261,0.9291882556131261,0.5457685664939551,0.5509499136442142,0.5509499136442142,0.0051813471502590676,0,0,4.884283246977548
NV-WND-RW-22563_2022-07-11,0.4894598149087118,0.4300000071525574,759,0.5849802371541502,0.36231884057971014,0.4150197628458498,0.4150197628458498,0.4150197628458498,0.052700922266139656,0.052700922266139656,0.052700922266139656,0,0,0,2.3504611330698286
CA-APFO-TW-22097_2022-07-23,0.7166991917692189,0.35941489738352755,3587,0.6470588235294118,0.22665179816002232,0.29077223306384165,0.34318371898522443,0.35294117647058826,0.06412043490381934,0.11653192082520211,0.12628937831056594,0.062168943406746585,0.009757457485363814,0,2.2394758851407865
NV-NCD-TW-24014_2024-08-04,0.8972498632319773,0.8700000047683716,3658,0.1817933296883543,0.43767085839256425,0.8182066703116457,0.8182066703116457,0.8182066703116457,0.3805358119190815,0.3805358119190815,0.3805358119190815,0,0,0,4.2156916347731
CA-APFO-TW-23086_2023-07-07,4.45254469347074,5.095645181594357,6209,0.08197777419874376,0.07456917377999678,0.20228700273796102,0.40264132710581413,0.9180222258012563,0.12771782895796424,0.32807215332581735,0.8434530520212594,0.7157352230632952,0.5153808986954421,0,4.20985665968755
CA-APFO-TW-22101_2022-08-05,0.1696721311868349,0.15000000596046448,4636,0.9967644521138913,0.0032355478861087143,0.0032355478861087143,0.0032355478861087143,0.0032355478861087143,0,0,0,0,0,0,1.0097066436583264
CA-APFO-TW-22104_2022-09-18,0.2069981998531777,0.20000000298023224,2222,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-24046_2024-06-28,0.29419023801659916,0.25999999046325684,3606,0.8480310593455352,0.14004437049362173,0.15196894065446478,0.15196894065446478,0.15196894065446478,0.01192457016084304,0.01192457016084304,0.01192457016084304,0,0,0,1.4797559622850807
CA-APFO-TW-22111_2022-07-22,0.2876204310137895,0.23999999463558197,4131,0.8893730331638828,0.10481723553618978,0.11062696683611717,0.11062696683611717,0.11062696683611717,0.005809731299927378,0.005809731299927378,0.005809731299927378,0,0,0,1.3435003631082068
NV-NCD-RW-23533_2023-08-06,1.5534786568864922,0.7261904988970075,1101,0.23069936421435058,0.3614895549500454,0.6012715712988193,0.6948228882833788,0.7693006357856494,0.23978201634877383,0.3333333333333333,0.407811080835604,0.16802906448683017,0.07447774750227067,0,3.8810172570390558
NV-NOD-TW-24038_2024-07-05,1.0227867705197389,0.47936170215302326,4263,0.5092657752756274,0.1266713581984518,0.39619985925404644,0.4907342247243725,0.4907342247243725,0.26952850105559467,0.36406286652592074,0.36406286652592074,0.09453436547032606,0,0,3.105794041754633
CA-ELFO-TW-23004_2023-06-06,0.10163770058257056,0.07999999821186066,4488,0.9991087344028521,8.9126559714795e-4,8.9126559714795e-4,8.9126559714795e-4,8.9126559714795e-4,0,0,0,0,0,0,1.002673796791444
CA-ELFO-TW-22096_2022-09-22,0.23513779901736387,0.1351351331214647,5479,0.8926811461945611,0.07848147472166454,0.10731885380543894,0.10731885380543894,0.10731885380543894,0.02883737908377441,0.02883737908377441,0.02883737908377441,0,0,0,1.3796313195838659
CA-ELFO-TW-22118_2023-08-16,0.13543371200300472,0.10999999940395357,5280,0.9950757575757576,0.004924242424242424,0.004924242424242424,0.004924242424242424,0.004924242424242424,0,0,0,0,0,0,1.0147727272727272
CA-ELFO-TW-24006_2024-07-13,0.06789618830729945,0.05999999865889549,3988,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-TW-24021_2024-06-08,0.18207478914132763,0.17000000178813934,2487,0.9891435464414958,0.009650180940892641,0.010856453558504222,0.010856453558504222,0.010856453558504222,0.0012062726176115801,0.0012062726176115801,0.0012062726176115801,0,0,0,1.0349819059107361
CA-APFO-TW-22109_2022-08-18,1.2922754585845566,0.6530769231555226,5990,0.4135225375626043,0.22570951585976629,0.48380634390651084,0.5360601001669449,0.5864774624373956,0.25809682804674455,0.31035058430717866,0.3607679465776294,0.10267111853088481,0.05041736227045075,0.00984974958263773,3.3377295492487478
CA-ELFO-TW-22150_2023-05-21,0.08895011338402446,0.04772707659092075,7477,0.986224421559449,0.00508225224020329,0.010565734920422629,0.013775578440551023,0.013775578440551023,0.00548348268021934,0.008693326200347733,0.008693326200347733,0.003209843520128394,0,0,1.0555035442022203
NV-WND-RW-24849_2024-08-17,0.01873315330903187,0.01999999955296516,2597,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-24053_2024-08-15,0.8369033198899343,0.5486516986000404,4789,0.4602213405721445,0.28001670494884107,0.5084568803508039,0.5247442054708708,0.5397786594278555,0.22844017540196282,0.24472750052202966,0.2597619544790144,0.031321779077051574,0.015034453956984757,0,3.0925036542075586
NV-WND-TW-24029_2024-06-05,0.4261394949439966,0.3799999952316284,4717,0.6330294678821284,0.32669069323722705,0.3669705321178715,0.3669705321178715,0.3669705321178715,0.04027983888064448,0.04027983888064448,0.04027983888064448,0,0,0,2.1814712741149034
CA-ELFO-TW-23007_2023-06-11,0.6812755389194026,0.08348851662052854,7048,0.800794551645857,0.03873439273552781,0.10513620885357548,0.15706583427922816,0.19920544835414303,0.06640181611804767,0.11833144154370034,0.16047105561861522,0.09406923950056753,0.04213961407491487,0,1.7823496027241774
CA-ELFO-TW-22100_2022-06-26,0.08020249044065805,0.07000000029802322,9235,1,0,0,0,0,0,0,0,0,0,0,1
